age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,account_age_days,earliest_credit_account_age_days,days_recent_trade_activity,delinquency_group
24,Dallas,Accountant,30724,688.0,0,0,1,0.7841085886632281,0,26764.605948064087,25953.21044795792,0.0,0,0,0,0,0,1,0,493,2628,372,Normal
31,Houston,Teacher,19950,802.0,0,0,1,0.7476132159571818,0,50589.53292618869,44817.742730948856,0.0,0,0,0,0,0,0,0,1227,1664,291,Normal
46,Boston,Banker,5884,714.0,33,0,1,2.046573252525333,1,9426.298008436088,5677.449935675697,2.0,0,0,0,0,1,0,0,1309,2897,340,Normal
36,Atlanta,Other,6050,507.0,93,1,7,1.4319279069892157,1,45703.709297369205,24800.737528377627,3.0,2,1,1,1,1,0,0,219,1108,377,High
36,Seattle,Banker,7378,531.0,0,0,1,1.2041262891125015,0,67884.22998035974,45601.27393202849,2.0,1,2,0,0,0,0,0,689,2701,367,Normal
58,Dallas,Teacher,35041,789.0,0,0,1,0.7915036536625599,0,74797.69504355735,49912.79231987717,0.0,0,0,0,0,1,0,0,1336,1190,119,Normal
62,Seattle,Doctor,64418,773.0,0,0,1,0.9941882253663922,0,55565.19296313973,41974.07291493628,0.0,0,3,0,0,0,1,0,123,399,367,Normal
20,Houston,Engineer,82994,673.0,0,0,1,0.8307514567058472,0,68168.95341376016,51404.50735758799,0.0,0,0,0,0,0,0,0,194,1366,230,Normal
28,Houston,Lawyer,54699,710.0,0,0,1,1.0726620389102717,0,26456.98337432892,18153.16053859438,0.0,0,0,0,0,0,0,0,1586,1125,337,Normal
70,Los Angeles,Banker,2056,492.0,0,0,1,1.6230391919534062,0,12860.753398890422,9806.784823,3.0,2,4,1,1,1,0,0,1574,1614,232,Normal
63,Miami,Engineer,84951,768.0,0,0,1,0.8601024266491748,0,93314.01528,56359.96478751043,0.0,0,0,0,0,0,0,0,667,518,339,Normal
47,Atlanta,Lawyer,41797,811.0,0,0,1,0.7803738479873952,0,93717.31718428269,55838.20696751318,0.0,0,0,0,0,0,0,1,1589,2499,297,Normal
74,San Francisco,Banker,3190,605.0,96,1,1,1.2980818768312852,1,39250.53452,15639.725884397118,3.0,2,0,0,0,0,0,0,1535,1054,229,High
68,Los Angeles,Accountant,9212,696.0,22,1,1,1.0573567220170563,0,15092.291585625868,11859.879067119196,0.0,0,0,0,0,0,0,0,427,480,304,Normal
65,Atlanta,Accountant,23885,601.0,8,0,1,1.4379896047571956,0,44041.20120475812,30352.353060193185,0.0,0,0,0,0,0,0,0,384,2936,267,Normal
19,Atlanta,Other,2189,624.0,0,0,1,1.0143102410672522,0,58399.769706446816,45109.247016989466,0.0,0,0,0,0,1,0,0,693,3151,326,Normal
49,San Francisco,Consultant,14858,484.0,0,0,1,1.1115049330992135,0,35310.53835526477,22741.615682121206,3.0,1,4,0,0,1,0,0,914,1390,175,Normal
29,San Francisco,Banker,2727,522.0,0,0,1,1.4460778324806365,0,58561.13098,44085.605645904594,2.0,1,1,0,0,0,0,0,444,2548,286,Normal
74,New York,Consultant,14423,572.0,0,0,1,1.3012208523154554,0,44008.66286554185,35989.47919042238,1.0,0,1,0,0,0,0,1,815,2613,200,Normal
53,Dallas,Other,9346,616.0,0,0,1,1.160834951064987,0,48179.51200655973,38984.88584855223,0.0,0,0,1,0,0,0,0,161,1643,365,Normal
32,San Francisco,Banker,5038,500.0,105,1,3,3.074332405322801,1,11704.9203757401,3308.8400042227872,4.0,2,2,1,1,0,0,0,761,96,341,High
45,Los Angeles,Teacher,57778,643.0,10,0,1,1.3349917540448692,0,54681.27162666378,35711.26140269808,0.0,0,0,0,0,0,0,1,175,3620,319,Normal
69,Boston,Other,8411,685.0,0,0,1,1.0594694107330551,0,24744.722267562567,19445.889586438043,0.0,0,0,0,0,0,1,0,1018,517,336,Normal
66,Chicago,Consultant,16064,510.0,0,0,1,1.2515020865552693,0,35517.13800255691,30217.00111941359,1.0,1,1,0,0,0,1,1,1291,3330,344,Normal
62,Boston,Other,3032,669.0,0,0,1,1.0517603509610574,0,22787.346128841968,16668.43548041066,0.0,0,0,0,0,0,0,0,1416,3344,85,Normal
35,New York,Banker,2016,783.0,0,0,1,1.1647818105840229,0,93082.40386309256,83964.28406331138,0.0,0,0,0,0,0,0,0,1198,1606,384,Normal
19,Miami,Banker,7201,519.0,103,0,9,3.175870842427222,0,13723.546702208085,4248.404813169552,3.0,2,3,1,1,0,0,1,91,2082,45,High
30,Houston,Artist,11039,490.0,0,0,1,2.116693693200608,0,42768.66080995921,30086.619735503155,3.0,1,3,0,1,1,0,0,557,1184,307,Normal
62,San Francisco,Accountant,23840,507.0,96,0,3,1.292915628599938,1,22652.35377478164,8700.114585528074,3.0,2,1,1,1,0,0,0,1697,365,262,High
71,Chicago,Accountant,56562,483.0,0,1,1,1.177392371453196,0,80950.09687662938,71031.68463497878,3.0,2,4,1,0,1,0,0,547,3609,48,Normal
37,Los Angeles,Consultant,16401,507.0,0,0,1,1.4008258311338575,0,15901.873054737662,12056.435485118049,2.0,0,1,0,0,0,0,0,352,3028,399,Normal
46,Houston,Banker,2829,451.0,34,0,4,0.9168021075313552,1,37166.69182885586,29537.818406957354,4.0,2,3,0,1,1,0,0,1385,252,95,Normal
59,Houston,Doctor,74983,448.0,90,1,3,1.386032557731902,1,18060.10088451091,6651.037715009827,3.0,2,3,1,1,1,0,0,604,2238,214,High
46,Seattle,Artist,9461,699.0,0,0,1,1.2680759270596198,0,11696.608003990825,7103.243210409737,0.0,0,0,1,0,0,0,0,1325,3182,115,Normal
20,Chicago,Consultant,13702,383.0,97,1,1,3.28143774705892,1,15485.83173633714,6268.515804031438,3.0,2,3,1,1,0,0,1,627,529,55,High
36,Miami,Other,18113,393.0,114,1,2,1.1906130728684503,1,46738.53283,10155.921120173543,3.0,1,4,1,0,1,1,1,411,2040,100,High
20,New York,Banker,7642,493.0,0,0,1,1.3685165609978014,0,89020.30888223147,63181.12303396359,3.0,2,3,0,1,0,0,0,1605,1065,198,Normal
31,Los Angeles,Lawyer,4018,654.0,0,0,1,1.224077073148944,0,42794.70887873689,34049.75152851841,0.0,0,0,0,0,0,0,0,271,1666,288,Normal
57,Miami,Accountant,45507,734.0,0,0,1,0.9979354832229016,0,20475.95244234444,14786.065504409064,0.0,0,4,0,1,0,0,0,1042,1521,283,Normal
72,Boston,Other,2127,559.0,18,0,1,1.0238096992807697,0,92050.15614049962,75091.18014060464,1.0,0,1,0,1,0,0,0,1541,2867,373,Normal
28,Boston,Teacher,48679,682.0,0,0,1,1.725474226785646,0,20505.4117109772,19284.929211874263,0.0,0,0,0,0,0,0,0,639,1603,193,Normal
48,Houston,Engineer,43198,673.0,0,0,1,0.5955458196316837,0,64683.93746706207,47894.83350089554,0.0,0,0,0,0,1,0,0,186,3376,193,Normal
49,Houston,Engineer,45491,554.0,97,0,4,2.8882439270396736,0,41286.86694640074,8716.499139527197,3.0,1,1,1,1,1,0,0,817,1793,142,High
44,Houston,Consultant,15757,359.0,113,1,5,3.253379409597547,0,2229.5192854333304,1006.2658202567322,4.0,1,4,0,1,1,0,0,1796,1412,91,High
60,Dallas,Other,4867,586.0,0,0,1,1.1131460207608683,0,66272.98869237574,53068.51414611631,1.0,0,2,0,0,0,1,0,711,134,51,Normal
19,Miami,Other,3086,660.0,0,0,1,1.0574477289477064,1,71182.44859978263,50561.84539430159,0.0,0,0,0,0,0,0,0,1630,3416,86,Normal
45,Seattle,Consultant,44552,800.0,0,0,1,1.3384187959439549,0,51903.08312304048,45997.57745664925,0.0,0,0,0,0,0,0,0,110,1809,54,Normal
48,Chicago,Accountant,20949,815.0,0,0,1,1.1362815190917008,0,48092.55987307767,38942.69096749513,0.0,0,4,0,0,0,1,0,557,2814,380,Normal
73,Atlanta,Engineer,15122,393.0,90,1,8,1.3166795144601882,1,52591.92831603204,30352.353060193185,4.0,1,3,1,1,1,0,0,898,494,187,High
65,Dallas,Banker,5249,697.0,15,0,1,0.7989138098382368,1,84272.58926256844,73530.75348101078,0.0,0,0,0,0,0,0,0,1585,1347,241,Normal
42,New York,Banker,8387,619.0,0,0,1,1.3920032245908365,0,80568.80929982541,54467.82488323673,0.0,0,0,0,0,0,0,0,683,970,388,Normal
25,Miami,Teacher,56365,753.0,0,0,1,0.7755368087755239,0,14025.228135172149,30352.353060193185,0.0,0,0,1,0,1,0,0,873,644,160,Normal
26,Los Angeles,Banker,9887,563.0,0,0,1,1.3038853206401335,0,79004.54123244145,53074.97319499153,1.0,0,2,0,0,1,0,0,656,1421,174,Normal
54,Miami,Other,5590,595.0,55,0,1,2.783716348121142,0,22398.208323638373,12306.456637910813,1.0,1,4,0,0,0,0,1,630,1403,274,Normal
65,Houston,Artist,19309,642.0,0,0,1,1.3980007004349142,0,47161.14551636945,29302.24269019005,0.0,0,0,1,0,1,0,0,956,1980,205,Normal
62,Seattle,Teacher,26204,803.0,0,0,1,1.268296677771979,0,27861.64169056939,24833.19123,0.0,0,0,0,0,0,0,0,1275,1563,229,Normal
56,Miami,Banker,4043,690.0,22,0,1,1.076942633487523,0,29519.58370135909,17180.657008468876,0.0,0,0,0,0,0,0,0,1734,1783,228,Normal
49,New York,Accountant,45491,711.0,0,0,1,0.9063020062660664,1,51653.33611155397,46412.18718150313,0.0,0,0,0,0,0,0,1,107,715,232,Normal
52,Los Angeles,Banker,7079,666.0,31,0,2,2.741773148080846,0,66913.77943404987,31849.9681181484,2.0,0,0,0,0,1,0,0,820,3683,382,Normal
36,Miami,Other,9203,764.0,0,0,1,1.1312128282585765,0,67604.36459888515,42250.76985629229,0.0,0,4,0,0,0,0,1,339,1187,99,Normal
61,Dallas,Banker,8307,523.0,0,0,1,1.8560349452456009,0,40281.30287246549,30791.326255066226,2.0,0,1,0,0,0,0,0,804,3114,308,Normal
24,New York,Accountant,48273,637.0,91,0,3,1.5997494135177257,0,40075.70761,9147.426294208914,3.0,1,4,1,1,0,0,1,1658,462,235,High
45,Miami,Doctor,82611,808.0,0,0,1,0.7642189856347389,0,12318.88534199926,11114.017557383691,0.0,0,0,0,0,0,0,1,1358,3221,393,Normal
26,Atlanta,Other,8628,604.0,5,0,1,0.8015407919904185,0,85224.55870870159,50457.25250512059,0.0,0,0,1,0,1,1,1,380,1174,388,Normal
45,Houston,Teacher,46923,725.0,0,0,1,1.163246779470308,0,97416.04632656112,88977.97890932663,0.0,0,0,0,0,1,0,0,927,2435,375,Normal
23,Atlanta,Retail Worker,20858,809.0,0,0,1,1.177321436852334,0,89038.93371760694,80303.86096,0.0,0,0,0,0,0,0,0,136,1338,296,Normal
34,Los Angeles,Artist,71661,523.0,0,0,1,0.7903646134977383,0,96935.0967,67962.12357624476,1.0,1,2,0,0,0,1,0,286,652,205,Normal
40,Boston,Banker,7858,616.0,0,0,1,0.7628433894562909,0,75982.99631101021,66327.93147218013,0.0,0,0,0,0,0,0,0,516,88,230,Normal
20,Dallas,Teacher,40487,741.0,0,0,1,1.037526792,0,87642.23444520512,71393.97312824699,0.0,0,0,0,0,0,0,0,1808,3419,279,Normal
38,Los Angeles,Accountant,47133,550.0,0,0,1,1.323896278399254,0,54193.73157446132,47305.448583574725,1.0,0,2,1,0,0,0,0,1392,3383,326,Normal
43,Chicago,Consultant,16181,692.0,0,0,1,0.6793881073263289,0,35585.95576739995,24950.36397034709,0.0,0,0,1,0,0,1,0,1259,1949,134,Normal
53,San Francisco,Banker,9711,814.0,0,1,1,1.2341799372887128,0,12281.79888,9331.475168418305,0.0,0,0,0,0,0,0,0,1169,110,95,Normal
59,Chicago,Accountant,37443,557.0,10,0,1,1.3178854677566203,0,35630.52555301811,35448.87437739284,2.0,1,1,0,0,0,0,0,1410,3287,271,Normal
39,New York,Other,8869,372.0,106,1,2,2.376960218705875,1,8763.100075978353,3987.818366014604,3.0,2,4,1,1,0,0,0,540,3391,222,High
59,New York,Teacher,39574,652.0,0,0,1,1.1970583531169188,1,17734.030068847693,12420.739452531734,0.0,0,0,0,0,0,0,0,607,2587,250,Normal
29,Houston,Banker,3976,622.0,0,0,1,1.544579860376536,0,12449.818808669585,10146.903792642368,0.0,0,0,0,0,0,0,1,1605,3413,229,Normal
59,Dallas,Other,6323,496.0,91,1,2,1.2451908583856102,0,5268.900626018801,1381.3194000216758,4.0,2,3,1,1,1,0,0,92,3554,394,High
30,Miami,Other,8386,674.0,29,0,1,1.049899312744172,0,76835.40010387539,66612.15386337301,0.0,0,0,0,0,0,0,0,1866,1961,329,Normal
28,San Francisco,Doctor,65233,646.0,0,0,1,0.8685246650499695,0,17680.063411634655,10699.055505227976,0.0,0,0,0,0,0,0,1,372,3474,144,Normal
71,Boston,Retail Worker,8663,564.0,118,1,2,3.076640611,1,32846.90544155002,9418.868758989714,4.0,2,2,1,1,1,0,0,1789,200,226,High
33,Atlanta,Consultant,16830,658.0,0,0,1,1.0889741142764915,0,10460.539261971697,9414.559029629529,0.0,0,0,0,0,0,1,0,1255,1003,61,Normal
25,Chicago,Teacher,25762,751.0,2,0,1,1.2441514604001591,0,67676.44249334466,55331.187888176326,0.0,0,0,0,0,1,1,0,1494,2706,399,Normal
57,San Francisco,Consultant,15652,536.0,118,0,4,2.856708938786112,1,37581.31062356289,18125.094717867363,3.0,1,3,1,1,1,0,1,530,2584,150,High
62,San Francisco,Accountant,54984,753.0,0,0,1,2.396307557660592,0,83289.05634,81238.29586245291,0.0,0,0,1,0,1,0,0,337,522,90,Normal
47,Houston,Banker,8585,506.0,114,1,10,1.6352650754854507,1,2967.4535389735684,896.1243318930377,3.0,1,2,0,1,1,0,1,1807,2346,173,High
29,Miami,Teacher,23396,766.0,5,0,1,1.1209218040938007,0,51254.59235255477,30470.684124070114,0.0,0,0,1,0,0,0,0,653,2369,68,Normal
27,New York,Engineer,72168,628.0,0,0,1,2.0820244659548823,0,94150.21870583796,83823.52227800516,0.0,0,0,0,0,0,0,0,989,2422,370,Normal
61,Miami,Accountant,15240,627.0,0,0,1,0.8981138433659671,0,36879.87313572613,30352.353060193185,0.0,0,3,0,0,0,1,0,868,2065,396,Normal
34,Miami,Accountant,18185,727.0,0,0,1,1.0721012333452442,0,74442.38162543633,52455.79089027309,0.0,0,0,0,0,1,0,0,1376,1061,136,Normal
43,Houston,Software Developer,5148,797.0,0,1,1,1.2938223873894608,0,100442.12562483131,30352.353060193185,0.0,0,0,0,0,0,0,0,1128,1945,259,Normal
19,Chicago,Engineer,89885,559.0,35,0,1,0.7928201975731588,0,7234.778866013359,4443.102882436815,2.0,1,2,0,0,0,1,1,1241,2396,89,Normal
29,Atlanta,Teacher,16347,659.0,0,0,1,1.0619045042848565,0,39366.59055461024,21707.23509775529,0.0,0,0,0,0,0,0,0,1280,416,166,Normal
43,Los Angeles,Other,6083,369.0,0,0,1,1.0956778737326736,0,72033.19485984487,60267.42919412491,4.0,2,4,1,0,0,0,0,1148,1317,359,Normal
40,Atlanta,Other,42702,517.0,0,0,1,1.7275551902248356,1,26376.31617056117,21458.98067711448,1.0,0,2,0,0,1,0,0,1717,3429,159,Normal
49,Seattle,Artist,21007,764.0,0,0,1,0.9261797945908762,0,58082.51016176025,45996.394814128136,0.0,0,4,0,0,0,0,1,1192,182,138,Normal
66,Houston,Other,7148,774.0,0,1,1,1.4953224659921185,0,51430.69719779413,35656.62673846365,0.0,0,4,1,0,0,0,1,1268,2185,352,Normal
55,Atlanta,Software Developer,21561,612.0,5,0,1,1.5815624739589784,0,72443.81151657968,53298.15701880179,0.0,0,3,0,0,1,1,0,367,1410,214,Normal
64,Seattle,Teacher,18430,547.0,0,0,1,1.8713153762126025,0,27596.21602110203,17070.98382372737,1.0,0,2,0,0,0,0,0,1724,414,311,Normal
47,Seattle,Banker,7768,330.0,114,1,10,1.5781953248551932,0,22780.328559955487,8094.334879598889,4.0,2,4,0,0,1,0,0,925,480,246,High
18,San Francisco,Banker,4859,579.0,0,0,1,0.5484284729185442,0,44511.20721930132,38019.86811,2.0,1,1,1,0,0,1,0,1360,1713,229,Normal
62,Dallas,Teacher,57920,674.0,0,0,1,1.4745741867230036,0,13364.228390893564,9150.979116691224,0.0,0,0,0,0,1,1,0,946,78,202,Normal
49,Chicago,Accountant,41687,678.0,9,0,1,0.6894125723980687,0,32992.73201010755,23331.30469826304,0.0,0,0,0,0,0,0,0,1026,2392,264,Normal
38,Chicago,Other,9098,717.0,0,0,1,0.9273771596459116,0,95247.31072456844,58421.103162038366,0.0,0,0,0,0,0,0,0,1466,2516,213,Normal
63,Seattle,Other,4555,438.0,108,1,5,1.391538820028336,1,13368.054996409595,5266.588857659366,4.0,1,4,0,1,1,0,1,1733,1723,166,High
30,Dallas,Other,5271,380.0,105,1,5,1.5902181286521422,1,23423.03794250488,7448.093859441142,3.0,1,4,1,1,0,0,1,86,3397,295,High
44,Houston,Teacher,39867,710.0,0,0,2,1.4782707681742986,0,31475.09870457828,21057.305881821834,0.0,0,0,0,0,0,0,0,101,1239,405,Normal
53,Chicago,Software Developer,43160,717.0,0,0,1,1.347562223041434,0,71483.29911,48577.05212166268,0.0,0,0,0,0,0,0,0,458,2321,360,Normal
24,Miami,Engineer,87115,626.0,33,0,1,1.949918597810496,1,17927.33293857887,13335.48983848409,1.0,1,0,1,0,1,1,0,931,1651,276,Normal
32,Seattle,Retail Worker,4249,746.0,0,0,1,0.804723465,0,16539.84507,12654.706150451431,0.0,0,0,0,0,0,0,0,1715,2823,390,Normal
32,Chicago,Consultant,13621,517.0,100,1,3,1.4697405479810228,1,35333.783660372064,8330.968623596653,3.0,1,1,0,0,0,0,1,1051,2130,326,High
49,Los Angeles,Teacher,34366,779.0,0,0,1,0.6924068137597101,0,353824.17916609533,27637.066434966466,0.0,0,0,0,0,0,0,0,497,2500,55,Normal
40,Dallas,Engineer,96287,722.0,6,0,1,0.697810857,1,23692.79671137204,17627.296292318144,0.0,0,0,0,0,0,0,0,1729,3157,329,Normal
72,Dallas,Banker,4970,736.0,0,0,1,0.7025356694820042,0,93353.40364515848,63881.856,0.0,0,0,0,0,0,1,0,248,2269,313,Normal
23,Los Angeles,Retail Worker,8338,718.0,0,0,1,1.6162040430713676,0,80079.09177444718,57102.90746335377,0.0,0,0,0,0,0,0,0,438,484,164,Normal
41,Chicago,Lawyer,76568,442.0,98,1,10,1.3416620109378454,1,17171.723302646435,5584.0502030241705,3.0,1,4,0,1,0,0,0,794,3108,218,High
37,San Francisco,Accountant,50875,421.0,111,1,10,1.948979524053406,1,35213.78545367507,9862.628286167148,3.0,1,3,1,1,0,0,0,80,3252,65,High
54,Chicago,Lawyer,75475,409.0,0,0,1,1.7458401858791257,1,21851.520499746694,16387.958965514434,4.0,1,3,1,0,1,0,0,381,878,278,Normal
37,New York,Banker,8249,659.0,0,0,1,1.880028735541648,0,38043.988982772025,25744.726285606524,0.0,0,0,0,0,0,0,0,349,560,128,Normal
50,Atlanta,Banker,5565,738.0,0,0,1,1.040610780192974,0,73268.96747768566,46718.14186082386,0.0,0,4,0,0,0,0,1,1189,2337,301,Normal
45,Atlanta,Banker,3694,409.0,104,1,8,2.0716509025457497,1,11606.367337485412,30352.353060193185,4.0,1,4,1,1,0,1,0,1514,1440,287,High
25,Miami,Accountant,19936,723.0,0,0,1,1.378927969415727,0,45928.239451171845,45228.31136669486,0.0,0,0,0,0,0,0,0,1672,735,226,Normal
54,Miami,Teacher,56927,831.0,0,1,1,1.4451981693998996,0,54005.06291441923,31026.687766887608,0.0,0,0,0,0,0,0,0,80,883,296,Normal
39,Chicago,Accountant,45441,668.0,18,0,1,1.4220079673512205,0,96289.85844355912,76619.79062010966,0.0,0,0,0,0,0,0,0,1785,663,277,Normal
38,Los Angeles,Consultant,14157,411.0,99,0,2,2.015510967349932,1,49628.28183314255,10175.584821248542,4.0,2,3,1,1,0,0,0,1533,2107,165,High
32,New York,Banker,2484,713.0,0,0,1,0.958932628811532,0,106810.65866485205,89370.2554,0.0,0,0,0,0,0,0,0,1807,1387,74,Normal
22,Seattle,Banker,9882,721.0,20,0,1,1.0060196174418006,0,41452.33528,22807.892823538867,0.0,0,0,1,0,1,0,1,1842,1271,133,Normal
73,Seattle,Artist,22620,599.0,0,0,1,1.3815254666403043,0,36700.89517512683,21905.246683359685,2.0,1,2,0,0,0,1,0,1531,1734,304,Normal
63,Miami,Banker,5033,677.0,0,0,1,1.5505780170447745,0,37877.81778235699,35743.178352008144,0.0,0,0,0,0,0,0,0,1772,1866,84,Normal
67,Seattle,Artist,22458,708.0,0,0,1,1.7747157600295675,0,38624.94923938919,30299.53299391749,0.0,0,0,0,0,0,0,0,352,3092,43,Normal
65,Seattle,Banker,7984,335.0,99,1,3,1.1903622644840426,1,33496.756535426844,7768.434838,3.0,1,4,1,1,1,0,0,1412,2597,269,High
23,Seattle,Consultant,16657,763.0,0,0,1,1.466078659902443,0,31389.27537294263,20412.346177627674,0.0,0,0,0,0,0,0,0,627,2936,250,Normal
73,Seattle,Consultant,14315,784.0,0,0,1,0.6005352470243634,1,89465.01704318714,67252.96000627351,0.0,0,0,0,0,0,1,0,1390,114,73,Normal
46,San Francisco,Other,3578,788.0,0,1,1,0.6336084289822043,0,12346.980259698754,7700.306779892949,0.0,0,3,1,0,0,0,1,1325,1748,151,Normal
24,Los Angeles,Teacher,54266,668.0,29,0,1,1.992881539083872,0,80684.70912,58969.30201825159,0.0,0,0,0,0,0,1,0,1285,1057,230,Normal
57,Dallas,Accountant,23361,522.0,0,0,1,1.0901145604258813,0,56713.03603690417,49077.02523302414,2.0,0,2,0,0,0,0,0,1180,1373,277,Normal
30,New York,Doctor,83822,426.0,111,0,4,1.7611708831716697,1,32187.24384306381,12702.14827121291,3.0,2,4,0,1,1,0,0,579,3401,107,High
55,Houston,Artist,20783,719.0,0,0,1,0.7738868576016436,0,17548.281978951145,14035.663894401776,0.0,0,0,1,0,0,0,0,1809,3409,234,Normal
35,Atlanta,Other,5716,618.0,0,0,1,1.3192227393527285,0,77547.45003949046,30352.353060193185,0.0,0,0,0,0,1,0,0,1120,1517,284,Normal
19,Boston,Other,2778,358.0,116,0,3,1.9298984423874288,1,41626.2138,16138.602783076649,4.0,2,4,0,0,1,0,0,1094,985,151,High
25,Los Angeles,Banker,4277,546.0,0,0,1,1.2823772192184728,0,99314.29799759768,77963.29826436283,2.0,1,2,0,0,0,0,0,700,234,297,Normal
50,Atlanta,Banker,5747,403.0,97,1,8,1.5171440347923706,1,4589.034145358507,2040.425371,4.0,2,3,1,1,0,0,0,599,2085,117,High
71,Boston,Retail Worker,11497,495.0,0,0,1,1.3788631031768566,0,27560.082439729234,24626.757999841782,3.0,1,4,0,0,1,0,0,1430,581,112,Normal
55,Boston,Other,7081,475.0,119,0,6,3.1817125087456186,1,36739.04079355679,14995.280619162884,3.0,1,4,1,1,0,1,0,849,543,306,High
65,Chicago,Other,5886,433.0,117,1,2,1.5275346523662987,1,44510.24116288968,12362.173257549492,3.0,2,4,1,0,1,0,0,668,78,259,High
44,New York,Banker,6880,549.0,19,0,1,0.9234024754005884,0,31141.876953032886,23503.91142128457,2.0,1,1,0,0,0,0,0,604,3299,404,Normal
37,Chicago,Retail Worker,21870,426.0,0,0,1,1.109547249616059,0,80372.56275996166,73996.46496895084,3.0,1,4,1,0,0,1,0,1119,3155,283,Normal
48,Atlanta,Other,9439,771.0,0,0,1,1.2568235816234987,0,23065.34325315657,18252.47201670944,0.0,0,4,0,0,0,0,1,1338,2426,210,Normal
44,New York,Artist,9360,463.0,0,0,1,0.8791258029792817,0,75176.41320916534,62976.45567820755,3.0,1,4,0,0,0,0,0,1315,1891,210,Normal
49,Miami,Accountant,47275,560.0,0,0,1,0.9766747521645788,0,94517.12895263555,79988.31485490741,1.0,1,2,0,0,0,0,0,47,393,263,Normal
27,Atlanta,Artist,13452,634.0,0,0,1,0.7200859831001579,0,21488.93544071733,17925.481354767755,0.0,0,0,0,0,0,0,0,279,138,59,Normal
20,Houston,Other,2278,657.0,0,0,1,0.936863837073696,0,66468.01465944617,57427.6940062338,0.0,0,0,0,0,0,0,0,254,2131,176,Normal
44,Houston,Other,6814,778.0,0,0,1,0.7167608848681747,0,14090.894619410494,9688.120964847358,0.0,0,0,0,0,0,0,1,457,687,298,Normal
48,Atlanta,Other,6653,436.0,38,1,2,1.023565607946985,0,8062.250232458661,5623.152794662807,4.0,1,3,0,0,1,0,0,1706,234,142,Normal
32,Boston,Accountant,53358,452.0,0,0,1,0.82615271,0,880067.7925955519,20671.11027653598,3.0,1,4,0,0,1,1,0,812,763,271,Normal
30,Boston,Accountant,58653,633.0,5,0,1,5.905871142202984,0,52565.43953888433,35824.33064076302,0.0,0,0,0,0,1,1,0,773,3625,365,Normal
66,San Francisco,Accountant,41161,516.0,19,0,1,2.140576994936156,0,21965.38213700321,15833.977759659954,1.0,1,1,0,0,0,0,0,103,2609,240,Normal
52,Boston,Doctor,91974,551.0,95,0,4,1.7661357725970122,1,50595.86188088691,30352.353060193185,4.0,1,1,1,1,0,0,0,323,3461,208,High
28,Atlanta,Artist,18047,708.0,9,1,1,1.217224319493134,0,15579.922819404565,12361.91278881912,0.0,0,0,1,0,0,1,0,884,520,58,Normal
38,Atlanta,Other,4484,717.0,0,0,1,1.1692665524677173,1,87313.23373099166,76462.89529363177,0.0,0,0,0,0,0,0,0,663,495,306,Normal
68,New York,Teacher,54226,734.0,0,1,1,0.7826864006763672,0,12837.81978877498,12450.80796769571,0.0,0,0,1,0,0,0,0,1323,942,266,Normal
71,Seattle,Banker,3242,720.0,0,0,1,1.0912302416341768,0,34724.301435737674,31815.58110391656,0.0,0,0,0,0,0,0,1,993,1397,402,Normal
47,San Francisco,Consultant,16013,715.0,0,0,1,1.129088685849138,0,40368.60511689721,30701.9320723416,0.0,0,0,0,0,0,0,0,1629,2010,318,Normal
52,Seattle,Other,5911,754.0,0,0,1,1.3070422035398297,0,29927.429745074103,19970.50409183483,0.0,0,0,0,0,1,0,0,229,3467,71,Normal
39,Seattle,Accountant,28264,792.0,0,0,1,1.1485873796722257,0,30170.01947010181,22066.78583559635,0.0,0,0,0,0,0,0,0,78,1155,258,Normal
55,Dallas,Banker,3521,478.0,99,1,5,2.414472414361973,1,34610.46717,12532.24140636758,4.0,2,4,1,0,1,0,0,1716,3024,291,High
48,Dallas,Engineer,81427,684.0,0,0,1,1.5265228757240707,0,29916.68566751073,21809.004458185773,0.0,0,0,0,0,0,0,0,893,2927,392,Normal
41,Dallas,Software Developer,60550,594.0,47,0,1,1.7056164110364809,0,52635.76233614815,49246.93500537353,2.0,0,2,0,0,1,0,0,1406,3047,73,Normal
67,Los Angeles,Teacher,20832,701.0,0,0,1,1.648130590638693,0,28871.673756748554,20946.696656006385,0.0,0,0,0,0,1,0,0,1656,889,63,Normal
49,Boston,Doctor,54474,820.0,0,0,1,0.8240735086922505,0,79840.29056,57141.01083222375,0.0,0,0,0,0,0,0,0,980,420,206,Normal
