account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
2022-12-22,18,Dallas,Lawyer,49241,719.0,4,0,1,0.8028915561610434,1,100834.66069456804,61689.70417955345,0.0,0,2024-10-24,2023-12-18,0,0,False,1,0,1
2022-10-15,59,Dallas,Retail Worker,2540,354.0,113,1,4,3.0822110741549795,1,25290.86631021862,11361.359509304766,3.0,1,2023-03-15,2024-07-06,3,1,False,0,0,0
2020-06-10,57,Boston,Teacher,34540,716.0,0,0,1,1.0422457355600625,1,75776.05518753576,47628.959243850986,0.0,0,2016-12-21,2024-09-24,0,1,False,1,1,0
2022-10-16,70,Dallas,Other,9162,545.0,0,0,1,1.465333761869385,0,73440.95380112891,50198.42742647606,1.0,0,2019-09-19,2024-10-02,1,0,False,0,0,0
2020-05-11,54,San Francisco,Other,2945,634.0,0,1,2,2.418465723116506,0,44658.07604375325,28492.630757657585,0.0,0,2020-07-08,2024-01-03,0,0,False,1,1,0
2024-01-30,48,Atlanta,Accountant,18785,832.0,0,0,1,1.5372653645550267,0,39504.92051078424,27365.69204326743,0.0,0,2018-03-17,2024-02-14,4,0,False,0,1,0
2023-07-06,52,Los Angeles,Accountant,40214,461.0,0,1,1,1.133517567894341,1,89098.06883168152,89634.50319,3.0,2,2018-11-03,2023-12-10,3,1,True,1,0,1
2022-09-14,29,Los Angeles,Banker,43352,364.0,115,1,7,1.186897915108974,1,5111.502995892264,1694.7064913476083,4.0,2,2015-02-05,2024-06-07,3,1,False,1,0,0
2022-02-17,37,Houston,Accountant,46863,747.0,0,0,1,1.0073906320440165,0,17130.627581211902,11607.450382308774,,0,2021-09-30,2024-07-25,3,0,False,0,1,1
2023-11-10,60,Houston,Consultant,14391,772.0,0,0,1,1.1052420686826163,0,84374.30143023697,59282.18196,0.0,0,2015-05-03,2024-04-07,0,0,False,0,0,0
2020-07-20,70,Dallas,Lawyer,45465,840.0,0,0,1,1.0036883647264283,0,51589.04992528768,42253.46504,0.0,0,2020-11-19,2024-08-16,0,0,False,0,0,0
2019-12-25,21,Atlanta,Artist,18935,762.0,0,0,1,1.2000561529584148,0,38540.98867392397,28732.539365938694,0.0,0,2019-09-16,2024-10-11,0,0,False,0,0,0
2020-03-04,71,Boston,Teacher,25798,836.0,0,0,1,0.7354489244021319,0,25618.15608817798,21085.95318494669,0.0,0,2021-04-24,2024-05-02,0,0,False,0,0,0
2022-04-21,33,San Francisco,Teacher,27738,538.0,108,1,4,2.010629282441585,0,41242.09682445767,8468.144946,4.0,1,2017-07-05,2024-05-13,4,0,True,1,0,1
2021-06-08,33,Boston,Lawyer,48454,719.0,0,0,1,1.270638330292125,0,93981.64797864686,55407.52161247415,0.0,0,2022-10-26,2024-05-14,0,0,False,0,0,0
2020-11-14,72,Boston,Banker,9282,439.0,0,1,1,1.223662607537234,0,22267.015498225537,19097.661823591458,,2,2018-11-09,2024-01-05,3,0,True,1,0,0
2023-08-12,30,Seattle,Teacher,23840,540.0,0,0,1,1.3693990717057387,0,88875.98912,52431.78110993418,1.0,0,2022-04-11,2024-09-07,2,0,,0,0,0
2019-12-22,33,Houston,Banker,6943,667.0,13,0,1,0.863420903,0,71159.65715494372,73091.82027,0.0,0,2016-02-06,2024-10-21,0,0,False,0,0,0
2024-05-16,48,Dallas,Consultant,15197,379.0,113,0,4,1.973210464583918,1,2324.758582572447,798.8554666995165,4.0,2,2019-12-05,2023-11-09,4,1,True,1,0,0
2022-06-07,36,Atlanta,Banker,7684,635.0,0,0,1,0.9773077200855286,1,15149.6039185911,10957.196082373652,0.0,0,2017-10-18,2024-05-05,4,0,,0,1,0
2023-10-02,63,Dallas,Other,3234,676.0,47,1,1,1.5276634557148965,1,63021.42206063481,47700.96588086493,2.0,1,2019-04-22,2023-11-30,0,1,,0,0,1
2021-04-17,24,Boston,Accountant,50113,722.0,0,0,1,0.978690129,0,12832.836475458324,10281.30522479422,0.0,0,2016-05-29,2024-09-30,0,0,False,0,0,0
2021-11-03,34,Houston,Lawyer,62474,366.0,97,1,3,3.2269424674049443,1,13911.969073059276,4257.347463823324,3.0,1,2021-09-12,2024-05-05,4,0,False,0,0,1
2019-11-13,55,Miami,Banker,9209,446.0,54,1,1,2.7672613814516724,0,17723.93941879244,16305.602358968696,3.0,1,2021-02-25,2024-09-10,4,1,,1,0,0
2020-12-20,21,Miami,Artist,9089,444.0,110,1,3,1.732850632061151,0,28648.92990533647,12460.202923380955,,2,2020-11-02,2024-02-18,4,1,False,0,1,0
2024-08-23,31,Miami,Consultant,13290,708.0,1,0,1,1.5433246751472796,0,57086.03718400027,37214.12215068834,,0,2019-05-01,2024-10-14,0,0,False,0,0,0
2022-03-05,43,San Francisco,Banker,7560,749.0,0,1,1,1.319786036672882,0,82005.14512815107,69861.89129505362,0.0,0,2016-07-11,2024-01-30,0,0,False,1,0,0
2023-09-24,23,Los Angeles,Retail Worker,8338,718.0,0,0,1,1.6162040430713676,0,80079.09177444718,57102.90746335377,0.0,0,2023-08-09,2024-06-24,0,0,False,0,0,0
2022-12-06,27,Chicago,Other,8746,659.0,0,0,1,0.7703025883500685,0,80602.36515755593,64301.30602422652,0.0,0,2020-12-20,2024-03-14,0,0,False,0,0,0
2023-07-11,38,Chicago,Accountant,41190,336.0,100,1,2,2.361682645,0,28506.36430699164,12567.15421014633,4.0,1,2024-05-16,2024-07-14,4,1,False,1,0,0
2021-07-13,19,Chicago,Engineer,89885,559.0,35,0,1,0.7928201975731588,0,7234.778866013359,4443.102882436815,2.0,1,2018-05-15,2024-09-07,2,0,False,0,1,1
2023-12-09,38,Chicago,Teacher,49384,663.0,0,0,1,0.8250642963236251,1,49201.4949750665,34998.109384871925,0.0,0,2023-08-29,2024-04-20,0,0,False,0,0,0
2023-08-27,23,Miami,Artist,14794,640.0,0,1,1,0.9613695384591432,0,62351.95488,60287.22742,0.0,0,2019-12-31,2023-12-06,0,0,False,0,0,0
2021-12-24,41,Los Angeles,Consultant,16223,646.0,0,0,1,0.8712252772141085,0,85397.27129811664,72986.39053800538,0.0,0,2023-07-20,2024-08-28,0,1,True,0,0,0
2021-03-02,61,Boston,Artist,8320,598.0,0,0,1,0.9140741759552606,0,49011.226409548544,31757.08984098465,2.0,0,2019-04-16,2024-02-09,2,0,False,0,0,0
2023-07-31,27,Dallas,Retail Worker,8088,730.0,0,0,1,1.5324332102038687,0,74147.87804,59793.32034378893,0.0,0,2021-09-23,2024-06-06,0,0,False,1,0,0
2021-12-22,56,San Francisco,Teacher,24717,361.0,104,1,3,2.360868114557189,1,6094.653147614948,1426.7805462143594,4.0,2,2021-04-18,2024-03-07,4,0,,0,0,1
2024-03-11,68,Miami,Consultant,13926,339.0,96,1,10,2.153966537675549,0,2582.4721584743797,1256.8185489709929,4.0,2,2017-05-26,2024-04-06,4,0,True,1,0,0
2021-04-12,33,Seattle,Consultant,13824,463.0,51,0,3,1.041097636929401,0,27690.36004808493,16870.520738543288,4.0,1,2020-05-09,2024-03-25,4,0,,1,0,0
2024-06-09,53,Atlanta,Other,6528,725.0,0,0,1,1.3759230136391294,0,36987.76571123446,27372.01965334732,,0,2015-05-26,2023-11-06,0,0,False,0,0,0
2023-06-11,39,Houston,Teacher,30299,423.0,110,1,7,0.8151257521352502,0,8617.558304,2158.7919870733235,,2,2021-03-20,2024-07-23,3,1,True,1,0,1
2021-12-04,51,San Francisco,Other,6935,487.0,104,1,2,2.7021971628652484,1,26449.28309312049,7091.629372,3.0,1,2017-10-07,2024-09-11,3,1,,1,0,1
2023-05-16,29,Atlanta,Doctor,58908,355.0,114,1,5,2.7620892158218133,0,26868.420668032064,13046.374799122845,4.0,2,2016-12-29,2024-01-19,3,1,True,1,0,0
2021-02-25,41,Miami,Banker,2193,683.0,0,1,1,0.7898316030811111,0,29034.85427462452,19677.75496847112,0.0,0,2019-09-08,2023-12-25,0,0,,0,0,0
2022-09-27,28,New York,Engineer,30065,564.0,115,1,3,2.8586727134930525,1,7696.2398948284335,1376.8109622166296,4.0,1,2015-02-15,2024-01-08,2,1,True,1,0,0
2023-07-13,49,Boston,Other,3480,484.0,116,0,3,1.6607467489900858,1,38018.87334721245,19655.26918558899,4.0,2,2021-02-09,2024-04-12,3,0,True,0,0,0
2024-10-10,46,San Francisco,Artist,9841,357.0,104,1,4,0.6824268571501495,0,5922.185913962478,2911.514097729857,4.0,1,2017-07-09,2023-12-19,4,1,,1,1,1
2020-05-25,56,Los Angeles,Teacher,33031,700.0,0,1,1,2.2396358076251017,0,42579.92922617912,28444.507580038346,0.0,0,2019-03-06,2024-10-14,0,1,False,1,0,0
2024-03-18,49,Chicago,Consultant,16024,652.0,30,0,1,1.8565272934049637,0,65763.54138540443,51010.16461129155,1.0,0,2016-09-28,2023-11-21,3,1,,0,0,1
2024-06-12,50,San Francisco,Artist,19604,586.0,0,1,1,0.9621316814250636,0,32851.77328,25961.089362484527,2.0,1,2020-11-30,2024-10-13,2,0,False,0,0,0
2024-07-06,54,New York,Teacher,55393,652.0,0,0,1,0.8154873964941546,0,26140.35075067352,16901.69786918284,0.0,0,2018-06-17,2024-01-23,0,1,,1,0,1
2020-02-05,46,Houston,Retail Worker,22226,311.0,117,0,2,2.942110421692049,0,38248.269965440646,8181.509624194746,4.0,2,2022-11-26,2024-03-23,3,1,True,1,0,0
2020-04-29,29,Houston,Consultant,14403,826.0,0,0,1,1.3431457066355823,0,53727.726999611645,40409.76086953434,,0,2018-06-16,2024-10-22,3,0,False,1,0,1
2023-03-18,55,Dallas,Accountant,47457,619.0,0,1,1,0.6797801852808573,1,29846.900039251464,20689.321075709533,,0,2021-03-11,2024-09-25,3,0,False,0,0,1
2021-12-10,73,Seattle,Doctor,66084,347.0,112,1,10,2.6343274763067805,0,42527.12881778659,30352.353060193185,4.0,1,2022-06-18,2024-04-14,4,0,,1,0,0
2021-03-15,40,Dallas,Consultant,13606,719.0,0,0,1,1.306443897553468,0,29714.79723038003,22833.75196870475,0.0,0,2018-09-01,2024-05-21,0,0,False,0,0,0
2023-03-07,31,Dallas,Consultant,16606,385.0,115,0,4,1.767059414270497,1,11909.909805219288,3645.836271879376,4.0,2,2019-05-12,2024-05-07,4,1,False,1,0,0
2020-05-24,54,San Francisco,Doctor,38457,780.0,0,0,1,1.3376316145170244,0,79067.02571574843,44272.363935254834,0.0,0,2015-01-17,2024-08-30,3,1,False,0,1,0
2023-02-16,47,San Francisco,Doctor,57716,531.0,119,1,9,2.4291064087976397,0,41780.86993083611,17518.903058946486,3.0,1,2020-12-04,2024-10-01,1,1,True,1,0,0
2020-03-03,62,Boston,Consultant,13860,684.0,0,0,1,1.102028712515528,0,64964.99249175232,46212.67904,0.0,0,2023-04-01,2024-09-19,0,1,,0,0,0
2024-09-25,50,Dallas,Banker,6357,632.0,0,0,1,2.262618284365186,0,28819.123434118384,24490.76333297763,0.0,0,2024-09-30,2023-11-02,0,0,False,0,0,0
2023-08-20,49,Boston,Software Developer,72658,347.0,111,1,6,2.7307502175329383,0,41922.91614,12846.005245475346,4.0,1,2018-01-12,2024-03-23,4,0,True,1,0,0
2022-11-21,31,Chicago,Teacher,27647,358.0,113,1,2,1.950475501055454,1,12964.17449,4807.015885330799,3.0,2,2023-04-16,2023-12-09,3,1,True,0,0,0
2020-09-11,51,Dallas,Banker,4072,609.0,0,0,1,1.240731739788402,0,21752.86106235975,19668.000039586463,0.0,0,2018-01-17,2024-08-30,3,0,False,0,0,1
2020-06-29,73,New York,Accountant,41273,727.0,0,0,1,0.9896831708839908,0,77964.80305493537,56438.67742018619,0.0,0,2022-08-31,2024-08-11,4,0,False,0,0,1
2021-03-04,71,Miami,Retail Worker,7064,504.0,0,0,1,1.2862303547398304,0,45968.38414,32410.86802627836,2.0,1,2018-05-25,2024-06-12,1,0,,0,0,0
2024-05-07,59,Los Angeles,Retail Worker,14688,667.0,0,0,1,1.1571816848799192,1,75282.35303582688,56241.972333566046,0.0,0,2016-06-28,2023-12-19,0,0,False,0,0,0
2020-11-17,71,Boston,Doctor,71552,705.0,0,0,1,1.3729735778689598,1,75396.07544294752,63960.621120954944,0.0,0,2020-05-29,2024-06-10,0,0,False,0,0,0
2021-05-23,50,Boston,Other,7152,475.0,0,0,1,1.2899252989840757,0,40670.19677292744,29172.009103070704,3.0,2,2016-09-15,2024-06-29,4,1,False,0,0,0
2024-08-05,38,Seattle,Lawyer,65555,426.0,117,1,10,1.5836644195223055,1,14018.048232613775,2664.071439700539,3.0,1,2024-10-05,2024-04-09,4,0,True,1,1,1
2024-03-04,23,Houston,Artist,8783,434.0,3,0,1,1.6604636952777168,0,109780.3222797388,69062.42911809105,3.0,1,2016-08-08,2024-09-05,4,0,True,0,0,0
2020-02-09,44,Houston,Accountant,31500,310.0,90,0,6,1.977127872887385,0,8177.832046403366,1791.0041396202394,3.0,2,2021-05-19,2024-03-11,4,1,False,1,0,1
2022-12-21,35,Dallas,Engineer,65891,603.0,0,0,2,1.7085972920739518,1,97531.90050835174,59131.07045103818,0.0,0,2016-05-05,2024-06-28,0,0,False,0,0,0
2021-01-29,41,Dallas,Software Developer,60550,594.0,47,0,1,1.7056164110364809,0,52635.76233614815,49246.93500537353,2.0,0,2016-08-02,2024-09-23,2,0,False,1,0,0
2021-05-09,66,Atlanta,Teacher,16677,590.0,115,1,2,0.982515088456876,0,52625.04423872324,13390.12022942381,3.0,1,2017-12-26,2024-10-13,1,1,False,0,0,0
2022-08-26,57,Seattle,Engineer,58602,702.0,0,0,1,1.1374105235249845,1,44874.61061354336,30543.641678645334,0.0,0,2022-08-04,2024-09-14,0,0,,0,0,0
2021-07-27,35,Houston,Lawyer,63688,710.0,0,0,1,1.300128252971897,0,82446.18949454809,49595.43922155703,0.0,0,2018-05-25,2024-02-04,0,0,False,0,0,0
2023-07-07,22,Atlanta,Doctor,39581,656.0,0,0,1,0.7255981531922124,0,85170.14376806527,60130.33194097583,0.0,0,2022-11-10,2024-05-06,0,1,False,0,0,0
2023-12-19,48,Los Angeles,Consultant,13431,801.0,0,0,1,0.8688943791046057,0,90595.78609573613,71468.62601791137,0.0,0,2022-06-18,2024-07-19,0,0,False,0,1,0
2022-01-27,68,Los Angeles,Accountant,55045,596.0,0,0,1,1.1061380400469785,0,81733.65435985113,30352.353060193185,2.0,0,2021-06-14,2024-06-27,2,1,False,0,0,0
2022-11-11,49,San Francisco,Banker,3187,458.0,23,0,1,1.0564818815247714,0,21117.62293,17152.514486300814,3.0,2,2022-02-15,2023-12-31,3,0,False,0,0,0
2023-10-24,57,Miami,Artist,15696,699.0,0,0,1,1.9220766529803,0,75174.65631608795,57524.35601482752,0.0,0,2015-08-26,2024-05-31,3,0,False,0,0,1
2024-04-07,51,Chicago,Consultant,16530,615.0,0,0,1,0.8024276606662921,0,20175.150191557284,14335.766042016665,0.0,0,2023-10-23,2024-02-07,0,0,False,0,0,0
2024-01-04,56,New York,Consultant,14909,694.0,0,0,1,0.8783000269024842,0,80845.24628179283,54739.620468240064,0.0,0,2016-03-27,2024-07-20,0,0,,0,0,0
2022-04-22,21,Los Angeles,Doctor,37001,353.0,93,1,5,1.7352620142716106,0,29847.20804086561,8866.446787807527,3.0,2,2019-05-17,2024-04-08,3,0,True,1,0,0
2021-01-13,30,New York,Consultant,14642,541.0,0,0,2,1.1566575860658308,0,23132.741599681136,19162.23587261228,1.0,1,2019-09-21,2024-02-26,1,0,False,0,0,0
2023-12-13,71,Atlanta,Accountant,39525,767.0,0,0,1,0.7441111028129885,0,80023.78618,54022.44296838826,0.0,0,2014-12-14,2024-06-17,0,0,False,0,0,0
2024-07-23,53,Chicago,Teacher,21259,647.0,0,0,1,1.150926050091847,0,62715.80328781276,43354.14888162816,0.0,0,2017-06-03,2023-11-25,0,0,False,1,0,0
2020-10-30,50,Atlanta,Teacher,25074,612.0,0,0,1,1.1179436123664948,0,64690.19646278453,30352.353060193185,0.0,0,2016-02-02,2024-09-19,0,0,False,0,0,0
2023-04-11,62,Atlanta,Banker,6655,654.0,0,1,1,0.986566504,0,21720.58030857901,15223.21626656467,0.0,0,2023-06-05,2024-05-20,0,0,False,1,0,0
2021-08-29,41,Atlanta,Other,3123,717.0,0,0,1,1.3835326441213034,0,52660.76874894197,35641.630798138045,0.0,0,2022-07-03,2024-04-24,3,0,False,0,0,0
2022-09-22,55,Los Angeles,Banker,8884,607.0,9,0,1,1.807212594178704,0,88742.74525042235,30352.353060193185,0.0,0,2016-10-15,2023-12-26,0,0,False,1,0,0
2024-01-19,50,Atlanta,Doctor,40381,615.0,0,0,1,1.80994362329802,0,92645.12332835486,71425.59912710887,,0,2016-10-03,2024-02-02,0,0,False,0,0,0
2024-05-22,57,New York,Doctor,56132,549.0,90,1,6,0.6556333061445924,0,14733.015958883105,6005.670173,4.0,1,2018-09-30,2023-10-26,3,0,True,0,0,0
2022-09-15,56,San Francisco,Banker,4655,675.0,0,0,1,1.894375130295221,0,93462.39479788892,30352.353060193185,0.0,0,2021-03-18,2024-01-09,0,0,False,0,0,0
2020-03-12,59,San Francisco,Consultant,16231,714.0,0,0,1,1.5200237563638928,0,43165.38656,37832.83043985505,0.0,0,2019-04-06,2023-12-16,0,0,,0,0,0
2021-07-15,72,Chicago,Consultant,13315,740.0,0,0,1,1.4120374462144651,1,75450.11981177732,63043.932126726686,0.0,0,2020-11-13,2024-09-12,0,0,False,0,0,0
2022-06-17,42,Miami,Other,7932,548.0,0,0,1,1.4445308196066295,0,30721.524016306663,19802.87885934181,2.0,1,2016-07-20,2024-06-05,1,0,False,0,0,0
2021-07-24,46,Los Angeles,Accountant,42080,646.0,19,0,1,1.3222501960563944,0,59678.21644286177,51348.91838173815,0.0,0,2017-02-06,2024-06-05,0,1,False,1,0,0
2024-03-03,69,Houston,Other,4308,534.0,0,0,1,1.9337861003599175,0,32865.24668940613,27255.16611631028,2.0,1,2018-12-05,2024-01-31,2,0,False,0,0,0
2023-08-16,34,Chicago,Lawyer,79332,654.0,0,0,1,1.0806848674784637,0,34208.12554206532,19088.74442114081,0.0,0,2024-03-25,2024-05-01,0,0,False,0,0,0
2023-03-12,20,Atlanta,Artist,12125,591.0,0,0,1,1.580824713304694,0,86508.84155469976,61352.67255707268,2.0,0,2018-04-08,2023-12-31,2,0,,0,0,0
2023-11-07,25,Dallas,Teacher,29120,545.0,91,1,1,1.90857739889708,1,23846.49832015896,7985.526737522736,3.0,2,2021-11-13,2024-09-10,2,1,False,0,1,0
2021-05-26,25,Seattle,Banker,8355,692.0,0,1,1,2.388809291643597,0,64260.51987790582,50086.82979873242,,0,2020-12-23,2023-12-11,0,0,False,1,0,0
2023-05-02,41,Los Angeles,Lawyer,58549,474.0,110,1,10,2.668233279703775,1,24398.14131,11860.788621366672,4.0,2,2015-10-13,2024-09-07,4,0,False,1,0,0
2024-03-30,23,Atlanta,Other,8034,590.0,98,0,2,1.283736504244943,0,23932.694538073654,12240.766300044224,4.0,2,2020-01-13,2024-08-03,3,0,True,0,0,0
2023-12-11,21,Houston,Lawyer,4297,643.0,0,0,1,1.102102681831853,0,41949.57317802376,29848.686325889856,0.0,0,2018-08-22,2024-08-03,0,0,False,0,0,0
2022-05-23,42,New York,Other,9727,491.0,113,1,1,2.711499306919172,1,39949.69611712939,12022.659276266324,4.0,1,2016-04-21,2024-06-22,4,1,True,1,0,0
2024-10-05,61,Boston,Accountant,29800,561.0,0,0,1,0.9680857298835064,0,57191.45455567469,43382.20141,2.0,1,2024-02-10,2024-07-14,2,0,False,0,1,0
2023-08-10,46,Atlanta,Banker,9642,688.0,0,0,1,1.220034610224516,0,71218.34865209609,56161.25458458192,0.0,0,2019-09-28,2024-06-07,0,1,False,0,0,0
2021-07-20,46,Los Angeles,Engineer,64852,455.0,105,1,10,2.1405161174967766,0,35680.82496249334,14449.333128663977,,2,2020-03-26,2024-04-12,3,0,True,0,0,0
2024-10-04,19,Houston,Artist,5054,773.0,0,0,1,0.844053175,0,36136.26395,31882.42792172192,0.0,0,2021-09-10,2024-03-19,0,0,False,0,0,0
2023-10-20,20,New York,Banker,4262,422.0,110,1,10,2.262953856530229,1,15513.83089189855,30352.353060193185,3.0,1,2024-05-07,2024-10-09,3,1,False,0,0,0
2022-12-18,72,Dallas,Accountant,35443,826.0,0,0,1,1.7313264485464612,0,45160.52214698507,32651.296131883464,0.0,0,2023-05-29,2024-08-19,0,0,False,1,0,0
2020-01-16,64,Atlanta,Banker,9469,612.0,0,0,1,1.4492708409870936,0,69166.25987,55255.641533597896,0.0,0,2015-07-13,2024-01-01,0,1,False,1,0,0
2021-10-03,71,Houston,Artist,5898,727.0,0,0,1,1.3102846219701494,0,46119.53902948587,30436.183305767943,,0,2016-03-12,2024-05-11,0,0,False,0,0,0
2022-01-21,34,Los Angeles,Artist,23623,560.0,0,0,1,1.8936416498667443,0,78120.94588015169,52596.95560988634,2.0,1,2021-09-05,2024-01-20,1,0,False,1,0,0
2023-05-24,67,Dallas,Consultant,16782,689.0,0,0,1,1.2185880482016844,0,76527.39852821264,65845.54896908136,0.0,0,2018-10-24,2023-10-30,0,0,False,0,0,0
2020-12-19,26,New York,Teacher,27727,675.0,0,0,1,2.4182165154985134,0,77553.93650143479,58584.40215935376,0.0,0,2018-10-01,2024-01-27,0,0,False,0,0,0
2024-01-31,67,Seattle,Accountant,38662,761.0,0,1,1,1.1555175582160009,0,36420.39635371888,24615.898439049484,0.0,0,2019-01-27,2024-06-28,0,0,False,0,0,0
2021-06-19,66,San Francisco,Other,5632,622.0,0,0,1,1.4964362237079534,0,46737.33689224995,35221.805005879774,0.0,0,2024-05-22,2024-09-28,0,1,False,0,0,0
2022-03-28,19,San Francisco,Accountant,18664,495.0,0,0,1,1.2477245472478509,0,39186.14032031216,37492.31539,4.0,2,2015-06-06,2024-07-21,3,0,True,0,0,0
2021-08-26,51,Boston,Teacher,45573,632.0,0,1,1,1.1003866416171957,0,82040.10659329913,58314.64862070655,0.0,0,2018-12-29,2024-01-25,0,1,,0,0,0
2021-08-07,32,Los Angeles,Other,7840,531.0,104,1,6,1.292262325110081,1,9426.513739224716,3443.985955,4.0,1,2016-03-16,2024-06-27,1,0,True,1,0,0
2023-07-30,67,Houston,Accountant,19216,629.0,0,0,1,1.483336284875809,0,64313.93990685346,44647.71027889229,0.0,0,2023-09-05,2024-04-22,4,0,False,0,0,1
2020-03-19,23,New York,Doctor,96611,770.0,0,0,1,1.185100365589864,0,30590.57369189665,21033.430916776928,,0,2018-12-31,2024-06-29,0,0,,0,0,0
2022-09-21,58,Los Angeles,Other,6012,806.0,0,0,1,1.5663274888650176,0,56910.84169070155,56500.76953907131,0.0,0,2022-03-22,2024-05-09,4,0,False,0,0,1
2022-08-14,71,New York,Banker,2012,555.0,0,0,1,2.0354562771482114,0,51495.608784143406,32422.08483162809,2.0,1,2015-02-12,2023-10-28,2,0,,0,0,0
2020-07-04,68,New York,Artist,9572,752.0,0,0,1,1.4345718975797412,0,17892.49864122767,14765.263594431162,0.0,0,2023-10-05,2023-12-06,0,0,False,0,0,0
2022-04-23,36,Dallas,Banker,8189,845.0,0,0,1,1.2756169182135129,0,15853.930761594576,11172.986860821802,0.0,0,2023-04-26,2024-10-19,0,1,False,0,0,0
2021-09-07,62,Los Angeles,Doctor,67685,531.0,3,1,1,1.2234525039358208,0,70675.94538196518,49776.94827,2.0,0,2015-10-14,2024-02-18,1,0,False,0,0,1
2024-03-30,20,New York,Other,8815,759.0,0,0,1,1.2304438335247,0,84142.37846232008,70135.34044064824,0.0,0,2018-12-26,2023-11-22,0,0,False,0,0,0
2020-10-28,53,Atlanta,Accountant,55547,631.0,13,0,1,1.4244615774743992,0,26587.652730847996,17626.454884217525,0.0,0,2020-06-15,2023-11-13,0,0,False,0,0,0
2023-11-12,53,Chicago,Teacher,39875,639.0,0,0,1,0.8012511389515315,0,11442.27517125274,8817.366275044325,0.0,0,2019-01-04,2023-12-22,4,0,False,0,0,1
2023-10-19,55,Atlanta,Other,4555,659.0,0,1,1,1.2645168969059686,0,19116.04439251582,16547.219363737244,0.0,0,2021-07-21,2024-04-21,4,0,False,0,0,1
2023-11-18,43,New York,Banker,7404,728.0,0,0,1,1.835022125223685,0,22888.58691685928,14688.836266359249,0.0,0,2019-02-23,2024-07-28,0,0,False,0,0,0
2022-10-04,20,Chicago,Teacher,54097,808.0,0,0,1,1.366948151587862,0,33622.99679893676,25501.645705361367,0.0,0,2016-10-11,2023-12-24,0,0,False,0,0,0
2020-11-12,54,Chicago,Accountant,52409,461.0,0,0,1,1.323751570305112,1,96357.42881220064,80727.44567835858,4.0,2,2019-05-20,2024-04-21,4,0,,1,0,0
2020-01-08,50,Los Angeles,Banker,3060,426.0,119,0,3,1.6087168324823342,1,43251.94719229924,30352.353060193185,4.0,2,2015-04-07,2024-04-30,4,0,True,0,0,0
2020-07-09,40,Houston,Other,6971,626.0,0,0,1,1.688285635078327,0,72403.99099411655,50262.96302375444,0.0,0,2017-04-23,2024-04-19,0,0,False,0,0,0
2022-02-02,54,Atlanta,Teacher,25133,736.0,0,1,1,1.847129558250922,0,81398.20100490014,56902.74503013021,0.0,0,2019-07-11,2024-02-01,0,0,,0,0,0
2021-03-08,26,Houston,Banker,6055,538.0,119,0,6,1.1486217335186852,0,43438.79683,15960.12127790379,3.0,2,2018-01-25,2024-06-15,2,1,False,1,0,0
2024-04-15,29,New York,Other,4564,742.0,0,0,1,1.7087933651714629,0,92417.40923574328,63514.98889926653,0.0,0,2020-08-11,2024-07-03,0,0,False,0,0,0
2020-10-14,55,New York,Other,2006,690.0,0,0,1,0.8324914168363321,0,74202.55637774909,43047.46274935013,0.0,0,2023-05-16,2024-01-10,0,0,,0,0,0
2021-05-04,23,Dallas,Retail Worker,15223,796.0,0,1,1,0.7313239411569017,0,32016.53807075475,30352.353060193185,,0,2018-07-01,2023-12-27,0,0,False,1,0,0
2023-05-24,70,New York,Accountant,29047,525.0,96,1,3,2.823861748283917,1,10797.363437322869,4902.020769910301,3.0,2,2022-03-12,2024-05-19,1,0,,0,0,1
2024-07-29,43,Atlanta,Consultant,14076,650.0,0,0,1,1.6351185057841673,0,85266.24791804371,68147.25308233258,0.0,0,2020-05-07,2024-01-02,0,0,False,0,0,0
2023-03-01,33,Boston,Teacher,55734,751.0,0,0,1,0.9341880944686434,0,46500.4986681598,35343.87399225392,0.0,0,2023-03-18,2024-09-09,0,0,False,0,0,0
2020-01-17,23,Chicago,Banker,9597,469.0,98,1,7,1.7526829096129637,1,40937.04207591161,15683.257185980792,3.0,2,2021-06-27,2024-06-24,3,1,False,1,0,0
2020-02-19,68,Atlanta,Other,2683,649.0,0,0,1,1.0992504109341708,0,50820.86302885537,43484.27378259862,0.0,0,2019-01-10,2024-07-06,0,0,False,0,0,0
